std_smiles,pchembl_median,n_measurements,any_units,any_mol_id,log_ic50_m,log_ic50_nM,target_chembl_id,target_name,leak_exact,leak_tani,leak_any
COc1ccc(F)cc1OCCNCCc1c[nH]c2ccccc12,6.68,1,nM,CHEMBL338482,-6.68,2.3200000000000003,CHEMBL214,serotonin_1a_receptor,False,False,False
COc1ccc(N2CCN(CCCCN3C(=O)CC4(CCCC4)CC3=O)CC2)cc1,6.03,1,nM,CHEMBL299406,-6.03,2.9699999999999998,CHEMBL214,serotonin_1a_receptor,False,False,False
COc1ccc(OC)c2c1C[C@H]1c3cc4c(cc3CCN1C2)OCCO4,7.29,1,nM,CHEMBL3986624,-7.29,1.71,CHEMBL214,serotonin_1a_receptor,False,False,False
COc1ccc(OC)c2c1C[C@H]1c3cc4c(cc3CCN1C2)OCO4,6.2,1,nM,CHEMBL3897805,-6.2,2.8,CHEMBL214,serotonin_1a_receptor,False,False,False
COc1ccc(S(=O)(=O)NC(C)CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,7.41,1,nM,CHEMBL495250,-7.41,1.5899999999999999,CHEMBL214,serotonin_1a_receptor,False,False,False
COc1ccc(S(=O)(=O)NCCCN2CCN(c3ccc(F)cc3)CC2)cc1,7.41,1,nM,CHEMBL493816,-7.41,1.5899999999999999,CHEMBL214,serotonin_1a_receptor,False,False,False
COc1ccc(S(=O)(=O)NCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,7.36,1,nM,CHEMBL493625,-7.36,1.6399999999999997,CHEMBL214,serotonin_1a_receptor,False,False,False
COc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,7.7,1,nM,CHEMBL130327,-7.7,1.2999999999999998,CHEMBL214,serotonin_1a_receptor,False,False,False
COc1ccc2[nH]cc(CCCN3CCN(CCCc4c[nH]c5ccc(Br)cc45)CC3)c2c1,6.89,1,nM,CHEMBL3092346,-6.89,2.1100000000000003,CHEMBL214,serotonin_1a_receptor,False,False,False
COc1ccc2[nH]cc(CCCN3CCN(CCCc4c[nH]c5ccc(F)cc45)CC3)c2c1,5.14,1,nM,CHEMBL3092343,-5.14,3.8600000000000003,CHEMBL214,serotonin_1a_receptor,False,False,False
COc1ccc2[nH]cc(CCCN3CCN(CCCc4c[nH]c5ccc(OC)cc45)CC3)c2c1,6.22,1,nM,CHEMBL3092349,-6.22,2.7800000000000002,CHEMBL214,serotonin_1a_receptor,False,False,False
COc1ccc2[nH]cc(CCCN3CCN(CCCc4c[nH]c5ccccc45)CC3)c2c1,5.35,1,nM,CHEMBL3092344,-5.35,3.6500000000000004,CHEMBL214,serotonin_1a_receptor,False,False,False
COc1ccc2[nH]cc(C[C@@H]3CCCN3C)c2c1,6.85,1,nM,CHEMBL133939,-6.85,2.1500000000000004,CHEMBL214,serotonin_1a_receptor,False,False,False
COc1ccc2[nH]cc(C[C@H]3CCCN3C)c2c1,8.0,1,nM,CHEMBL137485,-8.0,1.0,CHEMBL214,serotonin_1a_receptor,False,False,False
COc1ccc2c(c1)OC(CNCCCNC1=NCCCN1)CC2,7.9,1,nM,CHEMBL91596,-7.9,1.0999999999999996,CHEMBL214,serotonin_1a_receptor,False,False,False
